# frame_index,read_ok,t_before_read_ns,t_after_read_ns
469,1,6267804294640,6267824140193
470,1,6267824145052,6267844219314
471,1,6267844224125,6267864109586
472,1,6267864114586,6267889998456
473,1,6267890004072,6267904272687
474,1,6267904278496,6267924497839
475,1,6267924503912,6267944328398
476,1,6267944333747,6267964224596
477,1,6267964230121,6267984144169
478,1,6267984149503,6268004217461
479,1,6268004222580,6268024043442
480,1,6268024050042,6268044126837
481,1,6268044131650,6268064085051
482,1,6268064090155,6268084274238
483,1,6268084279498,6268104238161
484,1,6268104243911,6268124370536
485,1,6268124375876,6268144370952
486,1,6268144377253,6268168384696
487,1,6268168389962,6268188130142
488,1,6268188134721,6268208073361
489,1,6268208078677,6268228097641
490,1,6268228102511,6268248197490
491,1,6268248202808,6268268021528
492,1,6268268026963,6268288228047
493,1,6268288232919,6268307983873
494,1,6268307988962,6268328104160
495,1,6268328108797,6268348058338
496,1,6268348063789,6268367995498
497,1,6268368019054,6268387974748
498,1,6268387980442,6268408185253
499,1,6268408190841,6268428123108
500,1,6268428128282,6268448166675
501,1,6268448171832,6268468028516
502,1,6268468036090,6268488142434
503,1,6268488147476,6268508016970
504,1,6268508023732,6268528218554
505,1,6268528239161,6268548170372
506,1,6268548175037,6268568271924
507,1,6268568276836,6268588161138
508,1,6268588166849,6268608285214
509,1,6268608290768,6268628219089
510,1,6268628224866,6268648337459
511,1,6268648343662,6268668512210
512,1,6268668575707,6268688376098
513,1,6268688381896,6268716129040
514,1,6268716136797,6268736104141
515,1,6268736111302,6268749446000
516,1,6268749450480,6268768262606
517,1,6268768267560,6268788184045
518,1,6268788189245,6268808272280
519,1,6268808278072,6268828189682
520,1,6268828212457,6268848281007
521,1,6268848286961,6268868209098
522,1,6268868214254,6268888150610
523,1,6268888156062,6268908202642
524,1,6268908208387,6268932277416
525,1,6268932282290,6268952211729
526,1,6268952217457,6268972242092
527,1,6268972247871,6268992169743
528,1,6268992175556,6269012300757
529,1,6269012305353,6269032984067
530,1,6269032988362,6269052255825
531,1,6269052260391,6269072196520
532,1,6269072201921,6269092288426
533,1,6269092293373,6269112227453
534,1,6269112232597,6269132429882
535,1,6269132437748,6269152203069
536,1,6269152209036,6269172444135
537,1,6269172479920,6269192247650
538,1,6269192252967,6269212342705
539,1,6269212348913,6269232221230
540,1,6269232227313,6269252349382
541,1,6269252354099,6269272180364
542,1,6269272186348,6269292271407
543,1,6269292276603,6269312229946
544,1,6269312235567,6269332404136
545,1,6269332409679,6269352197093
546,1,6269352202163,6269372298420
547,1,6269372303789,6269392226758
548,1,6269392232845,6269412607223
549,1,6269412612602,6269432241767
550,1,6269432247455,6269452342411
551,1,6269452347611,6269472229088
552,1,6269472234626,6269492361747
553,1,6269492366679,6269512164009
554,1,6269512169325,6269532215925
555,1,6269532221506,6269552091229
556,1,6269552113884,6269572116161
557,1,6269572121784,6269592128532
558,1,6269592134328,6269612118569
559,1,6269612124532,6269632188868
560,1,6269632194219,6269652233739
561,1,6269652239684,6269672336691
562,1,6269672358756,6269696155745
563,1,6269696160782,6269716148322
564,1,6269716154160,6269736259703
565,1,6269736264560,6269756253266
566,1,6269756258645,6269776307631
567,1,6269776312865,6269796154927
568,1,6269796264121,6269816213454
569,1,6269816218585,6269836187767
570,1,6269836193827,6269856256316
571,1,6269856261629,6269876172499
572,1,6269876178428,6269896270245
573,1,6269896276976,6269916205574
574,1,6269916210683,6269936120067
575,1,6269936125678,6269955991012
576,1,6269955996868,6269976217210
577,1,6269976222599,6269996213767
578,1,6269996219162,6270016398857
579,1,6270016406739,6270044084156
580,1,6270044093118,6270063958404
581,1,6270063965351,6270084128600
582,1,6270084133222,6270096194611
583,1,6270096199418,6270116033060
584,1,6270116038357,6270136247802
585,1,6270136255476,6270155959051
586,1,6270155964634,6270176250978
587,1,6270176257480,6270196271885
588,1,6270196277286,6270216209484
589,1,6270216214674,6270236142618
590,1,6270236147945,6270256136648
591,1,6270256142162,6270275955602
592,1,6270275961531,6270296112196
593,1,6270296118370,6270316066410
594,1,6270316071304,6270336126431
595,1,6270336131440,6270355977841
596,1,6270355983492,6270375924106
597,1,6270375930356,6270395746401
598,1,6270395751685,6270416075387
599,1,6270416081118,6270439893358
600,1,6270439899460,6270459983011
601,1,6270459988402,6270479768481
602,1,6270479773721,6270499935191
603,1,6270499940330,6270519896365
604,1,6270519901185,6270540152877
605,1,6270540175688,6270560128134
606,1,6270560134341,6270580015805
607,1,6270580020982,6270600032072
608,1,6270600050425,6270620128177
609,1,6270620133751,6270640314654
610,1,6270640320374,6270660154290
611,1,6270660160162,6270679965444
612,1,6270679971151,6270699965551
613,1,6270699970304,6270719938515
614,1,6270719943355,6270740122547
615,1,6270740128451,6270759966189
616,1,6270759972601,6270780131186
617,1,6270780135955,6270800042705
618,1,6270800047989,6270819894925
619,1,6270819901431,6270839944758
620,1,6270839950655,6270862051345
621,1,6270862057862,6270882342350
622,1,6270882350539,6270907730203
623,1,6270907737917,6270927920728
624,1,6270927954284,6270947602011
625,1,6270947608958,6270967503334
626,1,6270967509707,6270987817998
627,1,6270987824670,6271007889549
628,1,6271007896819,6271020280339
629,1,6271020285490,6271040163674
630,1,6271040168875,6271060295647
631,1,6271060301430,6271080014288
632,1,6271080020314,6271100227226
633,1,6271100232151,6271120189498
634,1,6271120194803,6271140552203
635,1,6271140558394,6271168140786
636,1,6271168148496,6271187888705
637,1,6271187895586,6271211913521
638,1,6271211919601,6271231693241
639,1,6271231699497,6271251836849
640,1,6271251843724,6271271477883
641,1,6271271484839,6271291413808
642,1,6271291419885,6271311547414
643,1,6271311553780,6271331829584
644,1,6271331835893,6271345378306
645,1,6271345383586,6271364104058
646,1,6271364109612,6271384116152
647,1,6271384121326,6271403831948
648,1,6271403838472,6271424155367
649,1,6271424160966,6271443942197
650,1,6271443946962,6271464154631
651,1,6271464160329,6271483960611
652,1,6271483966307,6271504208672
653,1,6271504214224,6271523916822
654,1,6271523922011,6271544088994
655,1,6271544094954,6271564140142
656,1,6271564145347,6271584174078
657,1,6271584179820,6271604035626
658,1,6271604040818,6271624058136
659,1,6271624063262,6271644289717
660,1,6271644312563,6271664229534
661,1,6271664235350,6271683992251
662,1,6271683997641,6271704218524
663,1,6271704224049,6271723967343
664,1,6271723973160,6271744030985
665,1,6271744036094,6271763887130
666,1,6271763892039,6271783984287
667,1,6271783990493,6271804047621
668,1,6271804053327,6271824075781
669,1,6271824080989,6271843867956
670,1,6271843872741,6271863945860
671,1,6271863951261,6271883960102
672,1,6271883965618,6271903944181
673,1,6271903951329,6271924267363
674,1,6271924273134,6271948365399
675,1,6271948371279,6271968172043
676,1,6271968177440,6271988113594
677,1,6271988120871,6272015954588
678,1,6272015963806,6272035825132
679,1,6272035832287,6272055479823
680,1,6272055486960,6272075519661
681,1,6272075525765,6272095812111
682,1,6272095819230,6272115255790
683,1,6272115262758,6272135661427
684,1,6272135667517,6272155677866
685,1,6272155685481,6272176041943
686,1,6272176049945,6272195764940
687,1,6272195771399,6272211784985
688,1,6272211790504,6272228121490
689,1,6272228127372,6272248103123
690,1,6272248124091,6272268083294
691,1,6272268088632,6272288078671
692,1,6272288083736,6272307929968
693,1,6272307934909,6272328104934
694,1,6272328110480,6272355970533
695,1,6272355978839,6272375942584
696,1,6272375949172,6272389426304
697,1,6272389432074,6272408127810
698,1,6272408133931,6272428561040
699,1,6272428566746,6272448233887
700,1,6272448238932,6272468291648
701,1,6272468297402,6272488340955
702,1,6272488346552,6272508279887
703,1,6272508285575,6272528240006
704,1,6272528245610,6272548149447
705,1,6272548154629,6272568223611
706,1,6272568228476,6272588241788
707,1,6272588246919,6272608195509
708,1,6272608200826,6272628142879
709,1,6272628148291,6272648564667
710,1,6272648584962,6272668269697
711,1,6272668275325,6272688247751
712,1,6272688253216,6272712073410
713,1,6272712078987,6272732123078
714,1,6272732128015,6272752120312
715,1,6272752126177,6272771988832
716,1,6272771994728,6272792081214
717,1,6272792086504,6272812018667
718,1,6272812025718,6272832106452
719,1,6272832111768,6272852124095
720,1,6272852129433,6272872073832
721,1,6272872079415,6272892092454
722,1,6272892097662,6272920058784
723,1,6272920067014,6272937913190
724,1,6272937917684,6272953221579
725,1,6272953226512,6272972383817
726,1,6272972388962,6272992258578
727,1,6272992264219,6273012309465
728,1,6273012314839,6273032274590
729,1,6273032280418,6273052345640
730,1,6273052351220,6273072236330
731,1,6273072241417,6273092136922
732,1,6273092157169,6273112193172
733,1,6273112198547,6273132227588
734,1,6273132233816,6273152766236
735,1,6273152772486,6273172685150
736,1,6273172690969,6273192315264
737,1,6273192320893,6273212167726
738,1,6273212173474,6273232044486
739,1,6273232049563,6273252040618
740,1,6273252047310,6273271902368
741,1,6273271907877,6273291908542
742,1,6273291914050,6273312060346
743,1,6273312065284,6273332014170
744,1,6273332021245,6273351920392
745,1,6273351926083,6273371962660
746,1,6273371968407,6273391904142
747,1,6273391909097,6273412461504
748,1,6273412467028,6273432102617
749,1,6273432107871,6273452044808
750,1,6273452049784,6273476052321
751,1,6273476058141,6273496290071
752,1,6273496295129,6273516367798
753,1,6273516372910,6273543994671
754,1,6273544013841,6273563967961
755,1,6273563975587,6273584127969
756,1,6273584134540,6273596190470
757,1,6273596195333,6273616211050
758,1,6273616216153,6273636227924
759,1,6273636232990,6273656446398
760,1,6273656453079,6273676304477
761,1,6273676324173,6273696183900
762,1,6273696189168,6273716317754
763,1,6273716323378,6273736115510
764,1,6273736121153,6273756131914
765,1,6273756137229,6273776129252
766,1,6273776134806,6273796195248
767,1,6273796200674,6273816101571
768,1,6273816107283,6273836189120
769,1,6273836194662,6273856187702
770,1,6273856192854,6273876301855
771,1,6273876308622,6273896199613
772,1,6273896205027,6273916290549
773,1,6273916296671,6273936566473
774,1,6273936572393,6273956292296
775,1,6273956357613,6273976192521
776,1,6273976198133,6273996284921
777,1,6273996290477,6274016252328
778,1,6274016257177,6274036183163
779,1,6274036188589,6274056066777
780,1,6274056071700,6274075934734
781,1,6274075939939,6274096164938
782,1,6274096169771,6274116039045
783,1,6274116044377,6274136142638
784,1,6274136147611,6274155825116
785,1,6274155830106,6274176090129
786,1,6274176095427,6274196062601
787,1,6274196067631,6274219927247
788,1,6274219932964,6274239984073
789,1,6274239989952,6274259983571
790,1,6274259988117,6274279968653
791,1,6274279974191,6274300100292
792,1,6274300104792,6274320215353
793,1,6274320220306,6274340217566
794,1,6274340222424,6274360082537
795,1,6274360087639,6274380117191
796,1,6274380122572,6274400174077
797,1,6274400180084,6274420072960
798,1,6274420078994,6274440224999
799,1,6274440231200,6274459896533
800,1,6274459901905,6274479981798
801,1,6274479987277,6274499948415
802,1,6274499952815,6274519973691
803,1,6274519978894,6274539905089
804,1,6274539910087,6274559910875
805,1,6274559916747,6274579906561
806,1,6274579912175,6274599805885
807,1,6274599811075,6274619711481
808,1,6274619716691,6274639882859
809,1,6274639888490,6274660275361
810,1,6274660280566,6274679911433
