# frame_index,read_ok,t_before_read_ns,t_after_read_ns
741,1,48859237378666,48859257629457
742,1,48859257634781,48859277428867
743,1,48859277435106,48859297571083
744,1,48859297575199,48859317428818
745,1,48859317435129,48859337658164
746,1,48859337663512,48859357110901
747,1,48859357115012,48859377666742
748,1,48859377670620,48859397514747
749,1,48859397520007,48859417625260
750,1,48859417631778,48859437401423
751,1,48859437408923,48859457391433
752,1,48859457396908,48859477358582
753,1,48859477363724,48859497575592
754,1,48859497579414,48859517448929
755,1,48859517456904,48859537627473
756,1,48859537661744,48859557388954
757,1,48859557393988,48859577543997
758,1,48859577549213,48859598180654
759,1,48859598185520,48859617570039
760,1,48859617574480,48859637387987
761,1,48859637395446,48859657664945
762,1,48859657669309,48859677530326
763,1,48859677534390,48859697757977
764,1,48859697762325,48859717382218
765,1,48859717387643,48859737693786
766,1,48859737697727,48859757331223
767,1,48859757336372,48859777720774
768,1,48859777724862,48859797351956
769,1,48859797356666,48859817680172
770,1,48859817684393,48859837310199
771,1,48859837315325,48859861374502
772,1,48859861378336,48859881468433
773,1,48859881491577,48859901405907
774,1,48859901410216,48859921179974
775,1,48859921196431,48859941576354
776,1,48859941580274,48859961374355
777,1,48859961379487,48859981643616
778,1,48859981648044,48860001450038
779,1,48860001456687,48860021712839
780,1,48860021716832,48860041434659
781,1,48860041442877,48860061710008
782,1,48860061714452,48860081483247
783,1,48860081488092,48860101748255
784,1,48860101752605,48860121586563
785,1,48860121591645,48860141749727
786,1,48860141753830,48860161456734
787,1,48860161464340,48860181717053
788,1,48860181721329,48860201512316
789,1,48860201516442,48860221709392
790,1,48860221713783,48860241434482
791,1,48860241440067,48860261672257
792,1,48860261676457,48860281464317
793,1,48860281470883,48860301691415
794,1,48860301695478,48860321370287
795,1,48860321375802,48860341714133
796,1,48860341718309,48860361140344
797,1,48860361144448,48860381749390
798,1,48860381753342,48860401401257
799,1,48860401407426,48860421812617
800,1,48860421817593,48860441581624
801,1,48860441585329,48860461649714
802,1,48860461653441,48860481376777
803,1,48860481381918,48860501748963
804,1,48860501752798,48860521448689
805,1,48860521456874,48860541884731
806,1,48860541890080,48860561447713
807,1,48860561453946,48860581731728
808,1,48860581735329,48860601400204
809,1,48860601406770,48860625808821
810,1,48860625813177,48860645639125
811,1,48860645644063,48860665711278
812,1,48860665715545,48860685442172
813,1,48860685448917,48860705647738
814,1,48860705651961,48860725334441
815,1,48860725339159,48860745748034
816,1,48860745752474,48860765932272
817,1,48860765942110,48860785663846
818,1,48860785668213,48860805354377
819,1,48860805359801,48860825720334
820,1,48860825724380,48860845420653
821,1,48860845426576,48860865495549
822,1,48860865499919,48860885563375
823,1,48860885567253,48860905507655
824,1,48860905523488,48860925365269
825,1,48860925370102,48860945815088
826,1,48860945819461,48860965343608
827,1,48860965348730,48860985685376
828,1,48860985689838,48861005201315
829,1,48861005205433,48861025742956
830,1,48861025747550,48861045446627
831,1,48861045453688,48861065706340
832,1,48861065711033,48861085416096
833,1,48861085423741,48861105784686
834,1,48861105790942,48861125427653
835,1,48861125433737,48861145682599
836,1,48861145686462,48861165482453
837,1,48861165486669,48861185799846
838,1,48861185804364,48861205406918
839,1,48861205413949,48861225685005
840,1,48861225688945,48861245388762
841,1,48861245393333,48861265709370
842,1,48861265713405,48861285416231
843,1,48861285423865,48861305705429
844,1,48861305709828,48861325474909
845,1,48861325480880,48861345771057
846,1,48861345775167,48861365299871
847,1,48861365304668,48861389812320
848,1,48861389816358,48861409343708
849,1,48861409348747,48861429705663
850,1,48861429709758,48861449423570
851,1,48861449430246,48861469671418
852,1,48861469675279,48861489348904
853,1,48861489353889,48861509693318
854,1,48861509697839,48861529436143
855,1,48861529441527,48861549368877
856,1,48861549372833,48861569360892
857,1,48861569366178,48861589630447
858,1,48861589634151,48861609882531
859,1,48861609888740,48861629760390
860,1,48861629776535,48861649274870
861,1,48861649279266,48861669363193
862,1,48861669367796,48861689348312
863,1,48861689353648,48861709352946
864,1,48861709357598,48861729317787
